time,Number_molcules_in_droplet
0.291,1056.666667
0.292,1056.666667
0.293,1056.666667
0.294,1056.666667
0.295,1056.666667
0.296,1056.666667
0.297,1056.666667
0.298,1056.666667
0.299,1056.666667
0.3,1056.666667
0.301,1056.666667
0.302,1056.666667
0.303,1056.666667
0.304,1056.666667
0.305,1056.666667
0.306,1056.666667
0.307,1056.666667
0.308,1056.666667
0.309,1056.666667
0.31,1056.666667
0.311,1056.666667
0.312,1056.666667
0.313,1056.666667
0.314,1056.666667
0.315,1056.666667
0.316,1056.666667
0.317,1056.666667
0.318,1056.666667
0.319,1056.666667
0.32,1056.666667
0.321,1056.666667
0.322,1056.666667
0.323,1056.666667
0.324,1056.666667
0.325,1056.333333
0.326,1056.333333
0.327,1056.333333
0.328,1056.333333
0.329,1056.333333
0.33,1056.333333
0.331,1056.333333
0.332,1056.333333
0.333,1056.333333
0.334,1056.333333
0.335,1056.333333
0.336,1056.333333
0.337,1056.333333
0.338,1056.333333
0.339,1056.333333
0.34,1056.333333
0.341,1056.333333
0.342,1056.333333
0.343,1056.333333
0.344,1056.333333
0.345,1056.333333
0.346,1056.333333
0.347,1056.333333
0.348,1056.333333
0.349,1056.333333
0.35,1056.333333
0.351,1056.333333
0.352,1056.333333
0.353,1056.333333
0.354,1056.333333
0.355,1056.333333
0.356,1056.333333
0.357,1056.333333
0.358,1056.333333
0.359,1056.333333
0.36,1056.333333
0.361,1056.333333
0.362,1056.333333
0.363,1056.333333
0.364,1056.333333
0.365,1056.333333
0.366,1056.333333
0.367,1056.333333
0.368,1056.333333
0.369,1056.333333
0.37,1056.333333
0.371,1056.333333
0.372,1056.333333
0.373,1056.333333
0.374,1056.333333
0.375,1056.333333
0.376,1056.333333
0.377,1056.333333
0.378,1056.333333
0.379,1056.333333
0.38,1056.333333
0.381,1056.333333
0.382,1056.333333
0.383,1056.333333
0.384,1056.333333
0.385,1056.333333
0.386,1056.333333
0.387,1056.333333
0.388,1056.333333
0.389,1056.333333
0.39,1056.333333
0.391,1056.333333
0.392,1056.333333
0.393,1056.333333
0.394,1056.333333
0.395,1056.333333
0.396,1056.333333
0.397,1056.333333
0.398,1056.333333
0.399,1056.333333
0.4,1056.333333
0.401,1056.333333
0.402,1056.333333
0.403,1056.333333
0.404,1056.333333
0.405,1056.333333
0.406,1056.333333
0.407,1056.333333
0.408,1056.333333
0.409,1056.333333
0.41,1056.333333
0.411,1056.333333
0.412,1056.333333
0.413,1056.333333
0.414,1056.333333
0.415,1056.333333
0.416,1056.333333
0.417,1056.333333
0.418,1056.333333
0.419,1056.333333
0.42,1056.333333
0.421,1056.333333
0.422,1056.333333
0.423,1056.333333
0.424,1056.333333
0.425,1056.333333
0.426,1056.333333
0.427,1056.333333
0.428,1056.333333
0.429,1056.333333
0.43,1056.333333
0.431,1056.333333
0.432,1056.333333
0.433,1056.333333
0.434,1056.333333
0.435,1056.333333
0.436,1056.333333
0.437,1056.333333
0.438,1056.333333
0.439,1056.333333
0.44,1056.333333
0.441,1056.333333
0.442,1056.333333
0.443,1056.333333
0.444,1056.333333
0.445,1056.333333
0.446,1056.333333
0.447,1056.333333
0.448,1056.333333
0.449,1056.333333
0.45,1056.333333
0.451,1056.333333
0.452,1056.333333
0.453,1056.333333
0.454,1056.333333
0.455,1056.333333
0.456,1056.333333
0.457,1056.333333
0.458,1056.333333
0.459,1056.333333
0.46,1056.333333
0.461,1056.333333
0.462,1056.333333
0.463,1056.333333
0.464,1056.333333
0.465,1056.333333
0.466,1056.333333
0.467,1056.333333
0.468,1056.333333
0.469,1056.333333
0.47,1056.333333
0.471,1056.333333
0.472,1056.333333
0.473,1056.333333
0.474,1056.333333
0.475,1056.333333
0.476,1056.333333
0.477,1056.333333
0.478,1056.333333
0.479,1056.333333
0.48,1056.333333
0.481,1056.333333
0.482,1056.333333
0.483,1056.333333
0.484,1056.333333
0.485,1056.333333
0.486,1056.333333
0.487,1056.333333
0.488,1056.333333
0.489,1056.333333
0.49,1056
0.491,1056
0.492,1056
0.493,1056
0.494,1056
0.495,1056
0.496,1056
0.497,1056
0.498,1056
0.499,1056
0.5,1056
0.501,1056
0.502,1056
0.503,1056
0.504,1056
0.505,1056
0.506,1056
0.507,1056
0.508,1056
0.509,1056
0.51,1056
0.511,1056
0.512,1056
0.513,1056
0.514,1056
0.515,1055.666667
0.516,1055.666667
0.517,1055.666667
0.518,1055.666667
0.519,1055.666667
0.52,1055.666667
0.521,1055.666667
0.522,1055.666667
0.523,1055.666667
0.524,1055.666667
0.525,1055.666667
0.526,1055.666667
0.527,1055.666667
0.528,1055.666667
0.529,1055.666667
0.53,1055.666667
0.531,1055.666667
0.532,1055.666667
0.533,1055.666667
0.534,1055.666667
0.535,1055.666667
0.536,1055.666667
0.537,1055.666667
0.538,1055.666667
0.539,1055.666667
0.54,1055.666667
0.541,1055.666667
0.542,1055.666667
0.543,1055.666667
0.544,1055.666667
0.545,1055.666667
0.546,1055.666667
0.547,1055.666667
0.548,1055.666667
0.549,1055.666667
0.55,1055.666667
0.551,1055.666667
0.552,1055.666667
0.553,1055.666667
0.554,1055.666667
0.555,1055.666667
0.556,1055.666667
0.557,1055.666667
0.558,1055.666667
0.559,1055.666667
0.56,1055.666667
0.561,1055.666667
0.562,1055.666667
0.563,1055.666667
0.564,1055.666667
0.565,1055.666667
0.566,1055.666667
0.567,1055.666667
0.568,1055.666667
0.569,1055.666667
0.57,1055.666667
0.571,1055.666667
0.572,1055.666667
0.573,1055.666667
0.574,1055.666667
0.575,1055.666667
0.576,1055.666667
0.577,1055.666667
0.578,1055.666667
0.579,1055.666667
0.58,1055.666667
0.581,1055.666667
0.582,1055.666667
0.583,1055.666667
0.584,1055.666667
0.585,1055.666667
0.586,1055.666667
0.587,1055.666667
0.588,1055.666667
0.589,1055.666667
0.59,1055.666667
0.591,1055.666667
0.592,1055.666667
0.593,1055.666667
0.594,1055.666667
0.595,1055.666667
0.596,1055.666667
0.597,1055.666667
0.598,1055.666667
0.599,1055.666667
0.6,1055.666667
0.601,1055.666667
0.602,1055.666667
0.603,1055.666667
0.604,1055.666667
0.605,1055.666667
0.606,1055.666667
0.607,1055.666667
0.608,1055.666667
0.609,1055.666667
0.61,1055.666667
0.611,1055.666667
0.612,1055.666667
0.613,1055.666667
0.614,1055.666667
0.615,1055.666667
0.616,1055.666667
0.617,1055.666667
0.618,1055.666667
0.619,1055.666667
0.62,1055.666667
0.621,1055.666667
0.622,1055.666667
0.623,1055.666667
0.624,1055.666667
0.625,1055.666667
0.626,1055.666667
0.627,1055.666667
0.628,1055.666667
0.629,1055.666667
0.63,1055.666667
0.631,1055.666667
0.632,1055.666667
0.633,1055.666667
0.634,1055.666667
0.635,1055.666667
0.636,1055.666667
0.637,1055.666667
0.638,1055.666667
0.639,1055.666667
0.64,1055.666667
0.641,1055.666667
0.642,1055.666667
0.643,1055.666667
0.644,1055.666667
0.645,1055.666667
0.646,1055.666667
0.647,1055.666667
0.648,1055.666667
0.649,1055.666667
0.65,1055.666667
0.651,1055.666667
0.652,1055.666667
0.653,1055.666667
0.654,1055.666667
0.655,1055.666667
0.656,1055.666667
0.657,1055.666667
0.658,1055.666667
0.659,1055.666667
0.66,1055.666667
0.661,1055.666667
0.662,1055.666667
0.663,1055.666667
0.664,1055.666667
0.665,1055.666667
0.666,1055.666667
0.667,1055.666667
0.668,1055.666667
0.669,1055.666667
0.67,1055.666667
0.671,1055.666667
0.672,1055.666667
0.673,1055.666667
0.674,1055.666667
0.675,1055.666667
0.676,1055.666667
0.677,1055.666667
0.678,1055.666667
0.679,1055.666667
0.68,1055.666667
0.681,1055.666667
0.682,1055.666667
0.683,1055.666667
0.684,1055.666667
0.685,1055.666667
0.686,1055.333333
0.687,1055.333333
0.688,1055.333333
0.689,1055.333333
0.69,1055.333333
0.691,1055.333333
0.692,1055.333333
0.693,1055.333333
0.694,1055.333333
0.695,1055.333333
0.696,1055.333333
0.697,1055.333333
0.698,1055.333333
0.699,1055.333333
0.7,1055.333333
0.701,1055.333333
0.702,1055.333333
0.703,1055.333333
0.704,1055.333333
0.705,1055.333333
0.706,1055.333333
0.707,1055.333333
0.708,1055.333333
0.709,1055.333333
0.71,1055.333333
0.711,1055.333333
0.712,1055.333333
0.713,1055.333333
0.714,1055.333333
0.715,1055.333333
0.716,1055.333333
0.717,1055.333333
0.718,1055.333333
0.719,1055.333333
0.72,1055.333333
0.721,1055.333333
0.722,1055.333333
0.723,1055.333333
0.724,1055.333333
0.725,1055
0.726,1055
0.727,1055
0.728,1055
0.729,1055
0.73,1055
0.731,1055
0.732,1055
0.733,1055
0.734,1055
0.735,1055
0.736,1055
0.737,1055
0.738,1055
0.739,1055
0.74,1055
0.741,1055
0.742,1055
0.743,1055
0.744,1055
0.745,1055
0.746,1055
0.747,1055
0.748,1055
0.749,1055
0.75,1055
0.751,1055
0.752,1055
0.753,1055
0.754,1055
0.755,1055
0.756,1055
0.757,1055
0.758,1055
0.759,1055
0.76,1055
0.761,1055
0.762,1055
0.763,1055
0.764,1055
0.765,1055
0.766,1055
0.767,1055
0.768,1055
0.769,1055
0.77,1055
0.771,1055
0.772,1055
0.773,1055
0.774,1055
0.775,1055
0.776,1055
0.777,1055
0.778,1055
0.779,1055
0.78,1055
0.781,1055
0.782,1055
0.783,1055
0.784,1055
0.785,1055
0.786,1055
0.787,1054.666667
0.788,1054.666667
0.789,1054.666667
0.79,1054.666667
0.791,1054.666667
0.792,1054.666667
0.793,1054.666667
0.794,1054.666667
0.795,1054.666667
0.796,1054.666667
0.797,1054.666667
0.798,1054.666667
0.799,1054.666667
0.8,1054.666667
0.801,1054.666667
0.802,1054.666667
0.803,1054.666667
0.804,1054.666667
0.805,1054.666667
0.806,1054.666667
0.807,1054.666667
0.808,1054.666667
0.809,1054.666667
0.81,1054.666667
0.811,1054.666667
0.812,1054.666667
0.813,1054.666667
0.814,1054.666667
0.815,1054.666667
0.816,1054.666667
0.817,1054.666667
0.818,1054.666667
0.819,1054.666667
0.82,1054.666667
0.821,1054.666667
0.822,1054.666667
0.823,1054.666667
0.824,1054.666667
0.825,1054.666667
0.826,1054.666667
0.827,1054.666667
0.828,1054.666667
0.829,1054.666667
0.83,1054.666667
0.831,1054.666667
0.832,1054.666667
0.833,1054.666667
0.834,1054.666667
0.835,1054.666667
0.836,1054.666667
0.837,1054.666667
0.838,1054.666667
0.839,1054.666667
0.84,1054.666667
0.841,1054.666667
0.842,1054.666667
0.843,1054.666667
0.844,1054.666667
0.845,1054.666667
0.846,1054.666667
0.847,1054.666667
0.848,1054.666667
0.849,1054.666667
0.85,1054.666667
0.851,1054.666667
0.852,1054.666667
0.853,1054.666667
0.854,1054.666667
0.855,1054.666667
0.856,1054.666667
0.857,1054.666667
0.858,1054.666667
0.859,1054.666667
0.86,1054.666667
0.861,1054.666667
0.862,1054.666667
0.863,1054.666667
0.864,1054.666667
0.865,1054.666667
0.866,1054.666667
0.867,1054.666667
0.868,1054.666667
0.869,1054.666667
0.87,1054.666667
0.871,1054.666667
0.872,1054.666667
0.873,1054.666667
0.874,1054.666667
0.875,1054.666667
0.876,1054.666667
0.877,1054.666667
0.878,1054.666667
0.879,1054.666667
0.88,1054.666667
0.881,1054.666667
0.882,1054.666667
0.883,1054.666667
0.884,1054.666667
0.885,1054.666667
0.886,1054.666667
0.887,1054.666667
0.888,1054.666667
0.889,1054.666667
0.89,1054.666667
0.891,1054.666667
0.892,1054.666667
0.893,1054.666667
0.894,1054.666667
0.895,1054.666667
0.896,1054.666667
0.897,1054.666667
0.898,1054.666667
0.899,1054.666667
0.9,1054.666667
0.901,1054.666667
0.902,1054.666667
0.903,1054.666667
0.904,1054.666667
0.905,1054.666667
0.906,1054.666667
0.907,1054.666667
0.908,1054.666667
0.909,1054.666667
0.91,1054.666667
0.911,1054.666667
0.912,1054.666667
0.913,1054.666667
0.914,1054.666667
0.915,1054.666667
0.916,1054.666667
0.917,1054.666667
0.918,1054.666667
0.919,1054.666667
0.92,1054.666667
0.921,1054.666667
0.922,1054.666667
0.923,1054.666667
0.924,1054.666667
0.925,1054.666667
0.926,1054.666667
0.927,1054.666667
0.928,1054.666667
0.929,1054.666667
0.93,1054.666667
0.931,1054.666667
0.932,1054.666667
0.933,1054.666667
0.934,1054.666667
0.935,1054.666667
0.936,1054.666667
0.937,1054.666667
0.938,1054.666667
0.939,1054.666667
0.94,1054.666667
0.941,1054.666667
0.942,1054.666667
0.943,1054.666667
0.944,1054.666667
0.945,1054.666667
0.946,1054.666667
0.947,1054.666667
0.948,1054.666667
0.949,1054.666667
0.95,1054.666667
0.951,1054.666667
0.952,1054.666667
0.953,1054.666667
0.954,1054.666667
0.955,1054.666667
0.956,1054.666667
0.957,1054.666667
0.958,1054.666667
0.959,1054.666667
0.96,1054.666667
0.961,1054.666667
0.962,1054.666667
0.963,1054.666667
0.964,1054.666667
0.965,1054.666667
0.966,1054.666667
0.967,1054.666667
0.968,1054.666667
0.969,1054.666667
0.97,1054.666667
0.971,1054.666667
0.972,1054.666667
0.973,1054.666667
0.974,1054.666667
0.975,1054.666667
0.976,1054.666667
0.977,1054.666667
0.978,1054.666667
0.979,1054.666667
0.98,1054.666667
0.981,1054.666667
0.982,1054.666667
0.983,1054.666667
0.984,1054.666667
0.985,1054.666667
0.986,1054.666667
0.987,1054.666667
0.988,1054.666667
0.989,1054.666667
0.99,1054.666667
0.991,1054.666667
0.992,1054.666667
0.993,1054.666667
0.994,1054.666667
0.995,1054.666667
0.996,1054.666667
0.997,1054.666667
0.998,1054.666667
0.999,1054.666667
1,1054.666667
1.001,1054.666667
1.002,1054.666667
1.003,1054.666667
1.004,1054.666667
1.005,1054.666667
1.006,1054.666667
1.007,1054.666667
1.008,1054.666667
1.009,1054.666667
1.01,1054.666667
1.011,1054.666667
1.012,1054.666667
1.013,1054.666667
1.014,1054.666667
1.015,1054.666667
1.016,1054.666667
1.017,1054.666667
1.018,1054.666667
1.019,1054.666667
1.02,1054.666667
1.021,1054.666667
1.022,1054.666667
1.023,1054.666667
1.024,1054.666667
1.025,1054.666667
1.026,1054.666667
1.027,1054.666667
1.028,1054.666667
1.029,1054.666667
1.03,1054.666667
1.031,1054.666667
1.032,1054.666667
1.033,1054.666667
1.034,1054.666667
1.035,1054.666667
1.036,1054.666667
1.037,1054.666667
1.038,1054.666667
1.039,1054.666667
1.04,1054.666667
1.041,1054.666667
1.042,1054.666667
1.043,1054.666667
1.044,1054.666667
1.045,1054.666667
1.046,1054.666667
1.047,1054.666667
1.048,1054.666667
1.049,1054.666667
1.05,1054.666667
1.051,1054.666667
1.052,1054.666667
1.053,1054.666667
1.054,1054.666667
1.055,1054.666667
1.056,1054.666667
1.057,1054.666667
1.058,1054.666667
1.059,1054.666667
1.06,1054.666667
1.061,1054.666667
1.062,1054.666667
1.063,1054.666667
1.064,1054.666667
1.065,1054.666667
1.066,1054.666667
1.067,1054.666667
1.068,1054.666667
1.069,1054.666667
1.07,1054.666667
1.071,1054.666667
1.072,1054.666667
1.073,1054.666667
1.074,1054.666667
1.075,1054.666667
1.076,1054.666667
1.077,1054.666667
1.078,1054.666667
1.079,1054.666667
1.08,1054.666667
1.081,1054.666667
1.082,1054.666667
1.083,1054.666667
1.084,1054.666667
1.085,1054.666667
1.086,1054.666667
1.087,1054.666667
1.088,1054.666667
1.089,1054.666667
1.09,1054.666667
1.091,1054.666667
1.092,1054.666667
1.093,1054.666667
1.094,1054.666667
1.095,1054.666667
1.096,1054.666667
1.097,1054.666667
1.098,1054.666667
1.099,1054.666667
1.1,1054.666667
1.101,1054.666667
1.102,1054.666667
1.103,1054.666667
1.104,1054.666667
1.105,1054.666667
1.106,1054.666667
1.107,1054.666667
1.108,1054.333333
1.109,1054.333333
1.11,1054.333333
1.111,1054.333333
1.112,1054.333333
1.113,1054.333333
1.114,1054.333333
1.115,1054.333333
1.116,1054.333333
1.117,1054.333333
1.118,1054.333333
1.119,1054.333333
1.12,1054.333333
1.121,1054.333333
1.122,1054.333333
1.123,1054.333333
1.124,1054.333333
1.125,1054.333333
1.126,1054.333333
1.127,1054.333333
1.128,1054.333333
1.129,1054.333333
1.13,1054.333333
1.131,1054.333333
1.132,1054.333333
1.133,1054.333333
1.134,1054.333333
1.135,1054.333333
1.136,1054.333333
1.137,1054.333333
1.138,1054.333333
1.139,1054.333333
1.14,1054.333333
1.141,1054.333333
1.142,1054.333333
1.143,1054.333333
1.144,1054.333333
1.145,1054.333333
1.146,1054.333333
1.147,1054.333333
1.148,1054.333333
1.149,1054.333333
1.15,1054.333333
1.151,1054.333333
1.152,1054.333333
1.153,1054.333333
1.154,1054.333333
1.155,1054
1.156,1054
1.157,1054
1.158,1054
1.159,1054
1.16,1054
1.161,1054
1.162,1054
1.163,1054
1.164,1054
1.165,1054
1.166,1054
1.167,1054
1.168,1054
1.169,1054
1.17,1054
1.171,1054
1.172,1054
1.173,1054
1.174,1054
1.175,1054
1.176,1054
1.177,1054
1.178,1054
1.179,1054
1.18,1054
1.181,1054
1.182,1054
1.183,1054
1.184,1054
1.185,1054
1.186,1054
1.187,1054
1.188,1054
1.189,1054
1.19,1054
1.191,1054
1.192,1054
1.193,1054
1.194,1054
1.195,1054
1.196,1054
1.197,1054
1.198,1054
1.199,1054
1.2,1054
1.201,1054
1.202,1054
1.203,1054
1.204,1054
1.205,1054
1.206,1054
1.207,1054
1.208,1054
1.209,1054
1.21,1054
1.211,1054
1.212,1054
1.213,1054
1.214,1054
1.215,1054
1.216,1054
1.217,1054
1.218,1054
1.219,1054
1.22,1054
1.221,1054
1.222,1054
1.223,1054
1.224,1054
1.225,1054
1.226,1054
1.227,1054
1.228,1054
1.229,1054
1.23,1053.666667
1.231,1053.666667
1.232,1053.666667
1.233,1053.666667
1.234,1053.666667
1.235,1053.666667
1.236,1053.666667
1.237,1053.666667
1.238,1053.666667
1.239,1053.666667
1.24,1053.666667
1.241,1053.666667
1.242,1053.666667
1.243,1053.666667
1.244,1053.666667
1.245,1053.666667
1.246,1053.666667
1.247,1053.666667
1.248,1053.666667
1.249,1053.666667
1.25,1053.666667
1.251,1053.666667
1.252,1053.666667
1.253,1053.666667
1.254,1053.666667
1.255,1053.666667
1.256,1053.666667
1.257,1053.666667
1.258,1053.666667
1.259,1053.666667
1.26,1053.666667
1.261,1053.666667
1.262,1053.333333
1.263,1053.333333
1.264,1053.333333
1.265,1053.333333
1.266,1053.333333
1.267,1053.333333
1.268,1053.333333
1.269,1053.333333
1.27,1053.333333
1.271,1053.333333
1.272,1053.333333
1.273,1053.333333
1.274,1053.333333
1.275,1053.333333
1.276,1053.333333
1.277,1053.333333
1.278,1053.333333
1.279,1053.333333
1.28,1053.333333
1.281,1053.333333
1.282,1053.333333
1.283,1053.333333
1.284,1053.333333
1.285,1053.333333
1.286,1053
1.287,1053
1.288,1053
1.289,1053
1.29,1053
1.291,1053
1.292,1053
1.293,1053
1.294,1053
1.295,1053
1.296,1053
1.297,1053
1.298,1053
1.299,1053
1.3,1053
1.301,1053
1.302,1053
1.303,1053
1.304,1053
1.305,1053
1.306,1053
1.307,1052.666667
1.308,1052.666667
1.309,1052.666667
1.31,1052.666667
1.311,1052.666667
1.312,1052.666667
1.313,1052.666667
1.314,1052.666667
1.315,1052.666667
1.316,1052.666667
1.317,1052.666667
1.318,1052.666667
1.319,1052.666667
1.32,1052.666667
1.321,1052.666667
1.322,1052.666667
1.323,1052.666667
1.324,1052.666667
1.325,1052.666667
1.326,1052.666667
1.327,1052.666667
1.328,1052.666667
1.329,1052.666667
1.33,1052.666667
1.331,1052.666667
1.332,1052.666667
1.333,1052.666667
1.334,1052.666667
1.335,1052.666667
1.336,1052.666667
1.337,1052.666667
1.338,1052.666667
1.339,1052.666667
1.34,1052.666667
1.341,1052.666667
1.342,1052.666667
1.343,1052.666667
1.344,1052.666667
1.345,1052.666667
1.346,1052.666667
1.347,1052.666667
1.348,1052.666667
1.349,1052.666667
1.35,1052.666667
1.351,1052.666667
1.352,1052.666667
1.353,1052.666667
1.354,1052.666667
1.355,1052.666667
1.356,1052.666667
1.357,1052.666667
1.358,1052.666667
1.359,1052.666667
1.36,1052.666667
1.361,1052.666667
1.362,1052.666667
1.363,1052.666667
1.364,1052.666667
1.365,1052.666667
1.366,1052.666667
1.367,1052.666667
1.368,1052.666667
1.369,1052.666667
1.37,1052.666667
1.371,1052.666667
1.372,1052.666667
1.373,1052.666667
1.374,1052.666667
1.375,1052.666667
1.376,1052.666667
1.377,1052.666667
1.378,1052.666667
1.379,1052.666667
1.38,1052.666667
1.381,1052.666667
1.382,1052.666667
1.383,1052.666667
1.384,1052.666667
1.385,1052.666667
1.386,1052.666667
1.387,1052.666667
1.388,1052.666667
1.389,1052.666667
1.39,1052.666667
1.391,1052.333333
1.392,1052.333333
1.393,1052.333333
1.394,1052.333333
1.395,1052.333333
1.396,1052.333333
1.397,1052.333333
1.398,1052.333333
1.399,1052.333333
1.4,1052.333333
1.401,1052.333333
1.402,1052.333333
1.403,1052.333333
1.404,1052.333333
1.405,1052.333333
1.406,1052.333333
1.407,1052.333333
1.408,1052.333333
1.409,1052.333333
1.41,1052.333333
1.411,1052.333333
1.412,1052.333333
1.413,1052
1.414,1052
1.415,1052
1.416,1052
1.417,1052
1.418,1052
1.419,1052
1.42,1052
1.421,1052
1.422,1052
1.423,1052
1.424,1052
1.425,1052
1.426,1052
1.427,1052
1.428,1052
1.429,1052
1.43,1052
1.431,1052
1.432,1052
1.433,1052
1.434,1052
1.435,1052
1.436,1051.666667
1.437,1051.666667
1.438,1051.666667
1.439,1051.666667
1.44,1051.666667
1.441,1051.666667
1.442,1051.666667
1.443,1051.666667
1.444,1051.666667
1.445,1051.666667
1.446,1051.666667
1.447,1051.666667
1.448,1051.666667
1.449,1051.666667
1.45,1051.666667
1.451,1051.666667
1.452,1051.666667
1.453,1051.666667
1.454,1051.666667
1.455,1051.666667
1.456,1051.666667
1.457,1051.666667
1.458,1051.666667
1.459,1051.666667
1.46,1051.666667
1.461,1051.666667
1.462,1051.666667
1.463,1051.666667
1.464,1051.666667
1.465,1051.666667
1.466,1051.666667
1.467,1051.666667
1.468,1051.666667
1.469,1051.666667
1.47,1051.666667
